temperature_c,humidity_pct,light_norm,label
23.13,37.47,0.5627,normal
20.05,67.58,0.4416,normal
17.9,45.38,0.7355,normal
14.82,41.13,0.6179,normal
24.09,55.67,0.9718,normal
46.41,84.86,0.2931,critical
28.87,45.51,0.6845,normal
24.86,58.79,0.8731,normal
22.62,46.15,0.9361,normal
21.76,46.22,0.5176,normal
36.68,76.31,0.3807,warning
19.83,45.46,0.4691,normal
18.71,51.66,0.981,normal
35.02,67.11,0.3189,warning
13.84,46.9,0.5073,normal
23.58,45.86,0.6945,normal
32.01,77.23,0.3728,warning
26.11,52.56,0.4759,normal
34.44,85.51,0.3986,critical
39.37,67.69,0.3517,warning
26.48,71.17,0.259,warning
34.94,86.16,0.4989,critical
16.69,35.75,0.6138,normal
34.61,76.19,0.267,warning
41.92,91.82,0.1107,critical
25.59,52.93,0.7529,normal
43.72,93.81,0.1588,critical
22.69,56.11,0.886,normal
30.89,71.52,0.2667,warning
22.19,45.26,0.6707,normal
32.49,67.3,0.433,warning
15.21,37.65,0.4148,normal
23.59,52.3,0.8563,normal
35.25,74.2,0.5931,warning
25.54,51.07,0.5417,normal
51.66,87.32,0.0216,critical
21.29,44.2,0.3655,normal
33.41,70.29,0.2169,warning
49.82,79.43,0.2795,critical
35.62,76.56,0.1003,warning
35.4,76.34,0.3189,warning
31.92,83.18,0.3829,warning
22.97,47.48,0.4526,normal
39.64,94.52,0.3676,critical
35.28,76.15,0.2073,warning
21.52,43.76,0.921,normal
27.71,46.96,0.7962,normal
33.74,82.07,0.4088,warning
25.19,51.63,0.9713,normal
39.2,90.41,0.2817,critical
35.87,70.37,0.3754,warning
38.27,71.69,0.3949,warning
21.36,51.78,0.4999,normal
34.01,73.16,0.1049,warning
14.15,65.69,0.7543,normal
39.07,73.38,0.1061,warning
32.55,68.88,0.1015,warning
16.55,69.22,0.9209,normal
30.79,77.58,0.4494,warning
34.07,73.18,0.3714,warning
15.87,34.31,0.971,normal
25.62,49.46,0.75,normal
39.92,67.04,0.2796,warning
34.14,71.27,0.2869,warning
43.95,88.85,0.1445,critical
34.95,75.75,0.5819,warning
30.43,72.23,0.4221,warning
31.46,78.17,0.557,warning
22.63,46.89,0.7054,normal
21.07,38.85,0.3787,normal
21.0,42.99,0.6613,normal
33.52,82.51,0.4583,warning
27.67,46.02,0.7207,normal
20.72,62.8,0.9761,normal
43.98,92.53,0.0011,critical
18.12,50.56,0.9012,normal
47.96,93.72,0.0872,critical
30.22,68.04,0.1364,warning
34.68,79.75,0.2276,warning
24.05,46.22,0.4187,normal
19.52,48.52,0.3897,normal
25.75,72.35,0.8066,warning
26.17,64.24,0.55,normal
34.7,73.51,0.4686,warning
23.12,50.57,0.9318,normal
16.7,57.09,0.5815,normal
39.1,75.3,0.3705,warning
50.09,86.91,0.0972,critical
27.01,67.59,0.4075,normal
19.8,54.4,0.4385,normal
24.92,46.42,0.7909,normal
40.56,72.02,0.3283,critical
34.27,58.38,0.3782,warning
26.35,48.77,0.9072,normal
34.82,73.36,0.3967,warning
31.38,72.09,0.1837,warning
55.48,93.56,0.0961,critical
31.05,65.9,0.4987,warning
35.24,73.17,0.285,warning
44.4,89.74,0.1848,critical
33.35,75.25,0.3979,warning
26.34,50.07,0.409,normal
33.0,77.47,0.4568,warning
19.6,48.02,0.6304,normal
23.76,48.79,0.8669,normal
21.63,43.95,0.5792,normal
38.45,70.32,0.3611,warning
51.41,85.7,0.2746,critical
18.09,45.73,0.8523,normal
19.24,49.86,0.5914,normal
32.82,74.36,0.3943,warning
19.44,65.36,0.7987,normal
15.87,52.88,0.4112,normal
20.87,48.96,0.3827,normal
25.64,49.57,0.5036,normal
28.68,73.02,0.4019,warning
47.07,96.15,0.1502,critical
37.35,72.9,0.3909,warning
27.82,39.32,0.5295,normal
36.51,73.96,0.1267,warning
36.97,78.41,0.1841,warning
22.06,44.05,0.3851,normal
30.07,72.82,0.3683,warning
40.61,83.23,0.0915,critical
20.78,45.04,0.5138,normal
21.21,61.39,0.5312,normal
22.51,55.16,0.837,normal
20.1,49.25,0.6239,normal
49.62,88.64,0.241,critical
34.14,75.68,0.1633,warning
21.55,48.84,0.3735,normal
22.34,53.11,0.9591,normal
33.3,71.69,0.1656,warning
45.03,84.26,0.3402,critical
27.7,64.64,0.5084,normal
21.77,47.15,0.8549,normal
23.21,53.24,0.5681,normal
36.19,76.11,0.1985,warning
42.91,81.5,0.1378,critical
22.77,43.02,0.8883,normal
31.29,76.25,0.5515,warning
50.09,93.52,0.0528,critical
34.58,75.46,0.1809,warning
31.46,72.0,0.5417,warning
32.06,67.43,0.3348,warning
18.05,59.49,0.9094,normal
25.6,63.99,0.6951,normal
27.13,61.95,0.5214,normal
25.6,36.22,0.8838,normal
49.61,92.02,0.0649,critical
29.08,71.3,0.2015,warning
25.4,57.83,0.6757,normal
18.58,59.47,0.5896,normal
37.12,66.94,0.5537,warning
29.14,77.05,0.5455,warning
17.39,60.4,0.9544,normal
26.14,56.04,0.6059,normal
43.81,93.25,0.1148,critical
22.25,42.36,0.7764,normal
31.03,76.93,0.5898,warning
32.37,68.75,0.1943,warning
34.49,80.13,0.1043,warning
32.24,71.12,0.3268,warning
47.67,92.21,0.0539,critical
23.48,46.63,0.5421,normal
23.69,55.57,0.6171,normal
37.66,82.14,0.2718,warning
31.39,68.64,0.2333,warning
25.51,62.27,0.9026,normal
29.1,65.6,0.3669,normal
25.22,75.64,0.5752,warning
17.15,38.94,0.9547,normal
47.78,92.96,0.1245,critical
46.72,88.1,0.2403,critical
20.72,42.87,0.4807,normal
32.82,78.14,0.167,warning
33.77,43.56,0.9657,warning
24.54,48.96,0.5877,normal
26.61,54.36,0.4962,normal
33.86,78.35,0.5076,warning
23.07,43.08,0.4011,normal
49.93,81.62,0.2116,critical
31.59,77.7,0.4594,warning
42.93,94.09,0.2911,critical
37.34,71.76,0.2343,warning
32.4,79.8,0.3934,warning
27.65,39.04,0.5244,normal
23.19,28.68,0.7632,normal
25.57,46.91,0.506,normal
18.89,58.21,0.9072,normal
14.76,64.41,0.7365,normal
11.76,49.55,0.3913,normal
22.83,57.84,0.4014,normal
32.41,79.0,0.3677,warning
50.37,86.45,0.3701,critical
40.17,70.69,0.2532,critical
49.12,92.39,0.3042,critical
31.82,72.5,0.57,warning
18.42,45.39,0.8988,normal
25.26,67.82,0.5057,normal
11.23,58.15,0.4389,normal
30.78,80.86,0.5936,warning
33.71,79.9,0.5666,warning
18.88,83.97,0.9699,warning
18.91,39.26,0.5111,normal
29.6,35.69,0.8808,normal
20.9,58.28,0.5508,normal
33.8,73.34,0.3833,warning
34.96,83.42,0.213,warning
38.4,73.17,0.109,warning
16.05,46.76,0.4293,normal
28.91,43.18,0.9478,normal
34.95,76.97,0.2842,warning
20.32,48.67,0.9561,normal
33.66,77.86,0.2814,warning
25.18,48.46,0.9326,normal
14.07,58.89,0.8684,normal
45.53,99.62,0.2602,critical
21.45,47.15,0.6732,normal
32.88,72.66,0.4241,warning
34.27,73.96,0.3645,warning
24.36,30.46,0.8832,normal
22.74,60.69,0.6444,normal
31.32,72.64,0.262,warning
23.7,60.4,0.4225,normal
26.89,42.36,0.3803,normal
22.51,34.53,0.8799,normal
25.62,28.62,0.3909,normal
49.44,87.9,0.2596,critical
45.33,88.72,0.0101,critical
37.41,83.04,0.1891,warning
24.39,56.2,0.5579,normal
16.96,29.44,0.4279,normal
25.34,51.4,0.979,normal
33.45,72.6,0.5592,warning
22.4,37.77,0.7579,normal
42.13,83.23,0.5542,critical
34.63,78.15,0.4112,warning
20.63,54.66,0.8541,normal
24.86,64.28,0.7406,normal
35.88,82.42,0.528,warning
22.78,41.03,0.8174,normal
49.64,89.02,0.3573,critical
32.88,72.08,0.2173,warning
24.79,62.48,0.8511,normal
40.2,92.73,0.076,critical
16.58,48.1,0.3509,normal
19.03,58.56,0.8008,normal
51.95,84.19,0.3127,critical
22.44,57.08,0.6274,normal
35.31,89.39,0.1878,critical
34.8,75.86,0.5881,warning
48.47,90.91,0.2429,critical
34.36,72.53,0.3528,warning
50.27,98.22,0.1525,critical
25.79,56.76,0.4514,normal
26.66,58.44,0.9689,normal
36.11,74.57,0.5814,warning
19.52,37.29,0.4689,normal
28.69,60.57,0.783,normal
24.33,41.05,0.8098,normal
45.4,99.88,0.3117,critical
18.49,51.19,0.8399,normal
23.87,55.03,0.9804,normal
23.27,64.99,0.4493,normal
54.58,86.68,0.2033,critical
41.56,83.72,0.1168,critical
25.69,49.83,0.9938,normal
25.25,39.94,0.8163,normal
31.68,68.46,0.5301,warning
26.37,72.72,0.6133,warning
16.69,62.95,0.7517,normal
24.75,49.7,0.7765,normal
48.41,87.82,0.3588,critical
47.15,84.47,0.3195,critical
27.28,55.88,0.6955,normal
21.18,65.03,0.6697,normal
48.33,92.24,0.1942,critical
18.86,68.08,0.9674,normal
22.81,35.59,0.5606,normal
27.85,51.25,0.4928,normal
42.95,93.34,0.0229,critical
23.27,35.58,0.499,normal
48.14,85.01,0.1462,critical
27.97,56.27,0.864,normal
49.36,91.22,0.2275,critical
36.15,63.81,0.4298,warning
19.14,57.78,0.8182,normal
26.65,55.65,0.9469,normal
32.26,79.42,0.1085,warning
23.6,48.22,0.8186,normal
19.69,46.22,0.5587,normal
31.3,73.63,0.1924,warning
21.87,50.05,0.4391,normal
45.9,95.34,0.0633,critical
51.56,90.65,0.2608,critical
27.32,59.17,0.4084,normal
42.64,100.0,0.2286,critical
22.05,39.4,0.9653,normal
17.95,57.02,0.7707,normal
41.71,93.6,0.2093,critical
34.39,77.93,0.3453,warning
20.38,50.41,0.7413,normal
22.27,44.73,0.7738,normal
33.67,73.93,0.5796,warning
31.4,62.87,0.3674,warning
17.04,51.95,0.5791,normal
27.06,30.26,0.9615,normal
31.44,65.15,0.4491,warning
21.29,54.62,0.4096,normal
22.45,41.14,0.4724,normal
38.29,72.86,0.4928,warning
20.35,45.2,0.431,normal
23.95,51.44,0.395,normal
36.83,67.78,0.3431,warning
36.89,100.0,0.2252,critical
37.31,93.07,0.192,critical
33.96,74.76,0.3104,warning
18.28,46.23,0.551,normal
19.83,40.79,0.6106,normal
17.18,44.11,0.9502,normal
47.29,88.57,0.3265,critical
19.22,56.08,0.7989,normal
39.79,77.08,0.1165,warning
18.89,55.16,0.8044,normal
20.91,50.51,0.8304,normal
27.1,47.99,0.7507,normal
26.2,47.51,0.4214,normal
18.17,39.13,0.4393,normal
45.05,86.65,0.0824,critical
20.17,37.38,0.8174,normal
23.6,58.38,0.455,normal
48.19,94.38,0.0825,critical
42.36,100.0,0.3413,critical
28.96,67.69,0.4104,normal
17.16,45.25,0.568,normal
14.9,64.04,0.6191,normal
31.68,76.68,0.2652,warning
21.37,71.45,0.9502,warning
45.9,85.72,0.103,critical
29.64,59.43,0.7478,normal
14.73,64.0,0.7329,normal
22.06,42.55,0.8087,normal
24.01,43.74,0.6431,normal
23.22,70.4,0.9201,warning
33.68,81.09,0.438,warning
43.18,84.64,0.0584,critical
36.56,76.32,0.3101,warning
18.41,43.0,0.9579,normal
38.45,74.46,0.3666,warning
22.63,37.94,0.9078,normal
33.72,78.76,0.1518,warning
30.47,51.06,0.7212,warning
37.17,80.56,0.1576,warning
20.82,50.4,0.5624,normal
25.9,42.85,0.4753,normal
30.41,68.6,0.2853,warning
16.77,52.27,0.9084,normal
35.58,77.66,0.1215,warning
33.44,80.24,0.2522,warning
35.53,73.78,0.4055,warning
15.2,42.44,0.4419,normal
21.7,40.65,0.4386,normal
26.89,60.74,0.65,normal
27.04,34.48,0.6937,normal
43.85,88.18,0.2329,critical
16.69,36.22,0.9765,normal
18.01,46.38,0.874,normal
50.85,86.8,0.3778,critical
33.8,79.72,0.2492,warning
21.79,58.89,0.6021,normal
24.45,53.6,0.7023,normal
29.7,82.54,0.2483,warning
49.05,98.59,0.063,critical
20.97,45.25,0.9077,normal
47.5,95.2,0.0732,critical
17.13,58.09,0.3622,normal
34.37,80.44,0.3897,warning
39.85,89.79,0.3204,critical
16.1,61.26,0.8903,normal
28.93,53.61,0.9926,normal
18.33,37.19,0.9332,normal
19.05,46.59,0.8396,normal
35.67,74.27,0.5024,warning
37.74,78.94,0.3436,warning
23.12,47.66,0.5213,normal
25.39,49.66,0.897,normal
24.69,52.59,0.8661,normal
37.69,64.55,0.1817,warning
35.64,68.71,0.2402,warning
32.53,77.0,0.4758,warning
33.37,66.69,0.4794,warning
34.51,77.54,0.597,warning
19.92,44.89,0.4386,normal
24.69,57.57,0.9945,normal
23.76,70.03,0.4993,warning
34.44,78.75,0.3342,warning
38.2,78.17,0.4352,warning
18.03,54.84,0.9563,normal
39.89,75.66,0.171,warning
40.56,90.93,0.3004,critical
42.59,99.81,0.0227,critical
21.33,59.47,0.3864,normal
48.3,88.89,0.0923,critical
16.03,41.58,0.8804,normal
34.35,76.07,0.2354,warning
28.17,41.25,0.3803,normal
17.71,47.23,0.9653,normal
48.23,81.33,0.3189,critical
22.63,49.1,0.6452,normal
34.93,77.55,0.4985,warning
19.81,69.9,0.388,normal
24.52,35.28,0.9456,normal
21.53,70.69,0.6507,warning
22.3,45.43,0.9463,normal
18.16,38.06,0.5587,normal
21.88,54.72,0.8613,normal
15.58,38.22,0.9517,normal
25.59,52.92,0.7021,normal
37.24,87.42,0.0616,critical
19.53,37.35,0.5707,normal
34.76,73.69,0.1778,warning
16.14,39.52,0.7302,normal
20.5,40.87,0.8429,normal
21.39,57.52,0.6796,normal
21.36,25.8,0.6656,normal
31.71,71.07,0.4847,warning
48.28,91.48,0.052,critical
34.8,75.8,0.3655,warning
34.86,74.69,0.4484,warning
37.78,74.3,0.5037,warning
33.96,73.4,0.5582,warning
23.55,49.41,0.9058,normal
49.0,85.63,0.2774,critical
24.76,27.82,0.7389,normal
31.6,80.32,0.4097,warning
45.96,94.68,0.2393,critical
21.21,28.75,0.4211,normal
23.99,53.72,0.9385,normal
52.26,87.2,0.0999,critical
32.22,73.88,0.1107,warning
23.42,45.55,0.4234,normal
24.7,63.48,0.7953,normal
45.45,100.0,0.153,critical
30.45,44.31,0.831,warning
37.74,75.06,0.1978,warning
25.3,48.75,0.6378,normal
46.64,89.46,0.2009,critical
41.26,89.31,0.232,critical
20.46,56.95,0.3635,normal
25.99,67.15,0.749,normal
18.58,58.28,0.5771,normal
29.34,68.4,0.1947,normal
32.54,69.67,0.412,warning
25.31,44.28,0.7625,normal
24.46,73.49,0.7385,warning
44.82,93.33,0.074,critical
36.99,72.31,0.4974,warning
24.02,57.96,0.4498,normal
38.74,95.11,0.1397,critical
52.3,94.57,0.0535,critical
19.04,39.26,0.9528,normal
35.44,78.33,0.1357,warning
54.85,84.28,0.3074,critical
22.45,55.62,0.5565,normal
46.29,82.24,0.1609,critical
17.89,54.37,0.8181,normal
24.32,58.45,0.8873,normal
44.99,82.72,0.3816,critical
25.75,52.58,0.5679,normal
45.72,96.0,0.2585,critical
20.28,48.57,0.4831,normal
26.56,59.08,0.8442,normal
36.32,76.0,0.3672,warning
25.7,37.43,0.4521,normal
34.53,73.1,0.5253,warning
28.23,60.5,0.8584,normal
19.67,56.03,0.7808,normal
37.52,69.73,0.3692,warning
25.42,40.86,0.6983,normal
49.36,89.77,0.0034,critical
22.16,45.2,0.5624,normal
20.7,48.8,0.551,normal
45.27,92.52,0.3347,critical
29.12,50.11,0.4655,normal
54.0,85.14,0.1991,critical
31.78,70.63,0.516,warning
28.86,73.87,0.5799,warning
32.42,71.9,0.5351,warning
21.95,32.73,0.4272,normal
32.55,76.04,0.2481,warning
24.33,62.44,0.8147,normal
19.94,52.19,0.3988,normal
23.4,57.8,0.3916,normal
20.82,63.44,0.6957,normal
22.56,45.31,0.8263,normal
54.25,85.74,0.2273,critical
51.18,82.35,0.036,critical
24.83,41.74,0.8865,normal
17.44,57.62,0.9849,normal
33.2,82.54,0.1483,warning
36.47,81.56,0.1554,warning
44.7,89.48,0.3501,critical
33.46,75.48,0.4441,warning
46.13,90.28,0.0022,critical
28.12,43.53,0.7005,normal
47.4,94.71,0.3492,critical
51.65,90.17,0.1307,critical
23.28,56.76,0.6941,normal
46.59,97.83,0.3741,critical
19.75,48.05,0.6217,normal
22.91,44.31,0.8559,normal
34.12,73.22,0.3256,warning
30.88,73.87,0.5113,warning
46.37,78.37,0.3431,critical
24.25,61.43,0.9282,normal
36.61,71.02,0.5465,warning
42.16,80.83,0.0815,critical
23.61,40.6,0.8355,normal
16.32,49.5,0.9241,normal
30.61,44.97,0.8375,warning
34.21,71.9,0.3274,warning
34.05,81.34,0.5826,warning
30.35,66.97,0.4734,warning
18.35,34.83,0.4807,normal
22.84,63.54,0.4144,normal
30.54,73.5,0.5854,warning
20.5,55.22,0.8292,normal
45.8,88.21,0.1907,critical
20.24,33.58,0.9616,normal
41.35,76.53,0.3411,critical
30.72,79.77,0.3112,warning
19.35,43.02,0.7283,normal
30.56,50.84,0.6998,warning
50.71,94.3,0.1066,critical
22.71,36.18,0.6536,normal
18.14,53.5,0.6494,normal
20.06,49.9,0.9805,normal
15.16,59.55,0.7681,normal
31.56,73.93,0.4304,warning
35.96,81.75,0.5953,warning
23.0,44.86,0.604,normal
28.96,84.1,0.2996,warning
32.63,77.03,0.5349,warning
20.41,47.99,0.5604,normal
35.18,81.64,0.3966,warning
23.85,46.24,0.562,normal
17.23,41.06,0.7584,normal
26.33,50.61,0.5436,normal
27.2,65.04,0.3646,normal
21.48,61.28,0.8471,normal
17.45,57.02,0.9981,normal
25.96,54.13,0.7522,normal
16.88,51.26,0.7096,normal
43.17,87.59,0.2719,critical
33.91,79.65,0.4089,warning
18.32,45.6,0.3989,normal
38.8,89.49,0.3208,critical
23.12,45.99,0.6503,normal
33.19,80.37,0.5719,warning
19.77,58.4,0.728,normal
46.68,87.78,0.1523,critical
34.61,68.91,0.2326,warning
19.14,66.23,0.4583,normal
17.38,36.04,0.9193,normal
44.87,92.71,0.3343,critical
35.79,74.75,0.1698,warning
31.09,76.29,0.2449,warning
20.86,47.88,0.8959,normal
35.6,80.58,0.2263,warning
15.19,47.84,0.3504,normal
25.74,40.91,0.4735,normal
33.56,73.75,0.3412,warning
19.51,39.19,0.504,normal
18.25,43.63,0.8917,normal
21.92,45.27,0.576,normal
36.19,74.64,0.1747,warning
39.12,72.82,0.5576,warning
24.65,52.02,0.7918,normal
20.74,33.41,0.6121,normal
15.24,38.96,0.7377,normal
45.54,89.26,0.3873,critical
32.44,78.25,0.379,warning
22.28,43.52,0.6349,normal
28.4,72.52,0.5953,warning
41.27,92.69,0.2011,critical
15.66,52.02,0.3627,normal
49.33,93.83,0.1658,critical
21.33,47.92,0.4234,normal
46.0,84.72,0.3554,critical
48.08,92.53,0.3676,critical
18.55,74.9,0.4355,warning
21.02,48.32,0.6646,normal
16.95,28.57,0.7131,normal
28.67,42.04,0.5932,normal
21.65,52.66,0.4421,normal
34.26,72.55,0.5551,warning
42.72,86.55,0.1911,critical
20.32,59.65,0.4659,normal
48.34,88.82,0.2436,critical
20.63,56.07,0.7629,normal
19.69,40.92,0.3691,normal
17.42,50.08,0.6027,normal
16.12,46.11,0.5617,normal
17.56,42.22,0.5621,normal
28.13,60.61,0.5006,normal
22.07,51.09,0.8898,normal
